Frame,EAR,Blinks,Blink_STD,Pupil_Delta,Gaze_Instability,AU_Score,AU_StressPoints,Stress_Score
1767,0.33,103,2.90,0.48,8.4085,0.73,0.7,2
1768,0.33,103,2.90,0.48,8.4024,0.73,0.7,2
1769,0.33,103,2.90,0.48,8.3737,0.73,0.7,2
1770,0.33,103,2.90,0.48,8.3434,0.73,0.7,2
1771,0.32,103,2.90,0.48,8.3120,0.73,0.7,2
1772,0.34,103,2.95,0.48,8.2842,0.73,0.7,2
1773,0.34,103,2.95,0.48,8.2577,0.73,0.7,2
1774,0.34,103,2.95,0.48,8.2516,0.73,0.7,2
1775,0.34,103,2.95,0.48,8.2455,0.73,0.7,2
1776,0.33,103,2.95,0.48,8.2394,0.73,0.7,2
1777,0.32,103,2.95,0.48,8.2333,0.66,0.7,2
1778,0.33,103,2.95,0.48,8.2273,0.66,0.7,2
1779,0.33,103,2.95,0.48,8.2214,0.66,0.7,2
1780,0.33,103,2.95,0.48,8.2155,0.66,0.7,2
1781,0.33,103,2.95,0.48,8.2096,0.66,0.7,2
1782,0.32,103,2.95,0.48,8.2037,0.66,0.7,2
1783,0.34,103,2.95,0.39,8.1936,0.66,0.7,2
1784,0.33,103,3.00,0.39,8.1812,0.66,0.7,2
1785,0.32,103,3.00,0.39,8.1753,0.66,0.7,2
1786,0.32,103,3.00,0.39,8.1601,0.66,0.7,2
1787,0.33,103,3.00,0.39,8.1542,0.66,0.7,2
1788,0.33,103,3.00,0.31,8.1367,0.66,0.7,2
1789,0.30,103,3.00,0.31,8.1151,0.66,0.7,2
1790,0.31,103,3.00,0.31,8.0943,0.66,0.7,2
1791,0.31,103,3.00,0.31,8.0884,0.66,0.7,2
1792,0.31,103,3.00,0.31,8.0664,0.66,0.7,2
1793,0.30,103,3.00,0.31,8.0433,0.66,0.7,2
1794,0.29,103,3.00,0.31,8.0374,0.66,0.7,2
1795,0.30,103,3.00,0.31,8.0137,0.66,0.7,2
1796,0.31,103,3.00,0.31,8.0078,0.66,0.7,2
1797,0.31,103,3.00,0.31,7.9835,0.58,0.7,2
1798,0.33,103,3.03,0.31,7.9590,0.58,0.7,2
1799,0.32,103,3.03,0.31,7.9345,0.58,0.7,2
1800,0.31,103,3.03,0.31,7.9286,0.58,0.7,2
1801,0.32,103,3.08,0.31,7.9036,0.58,0.7,2
1802,0.30,103,3.08,0.31,7.8783,0.58,0.7,2
1803,0.30,103,3.08,0.31,7.8530,0.58,0.7,2
1804,0.31,103,3.08,0.31,7.8274,0.58,0.7,2
1805,0.31,103,3.08,0.31,7.8216,0.58,0.7,2
1806,0.33,103,3.08,0.31,7.7957,0.58,0.7,2
1807,0.30,103,3.08,0.31,7.7694,0.58,0.7,2
1808,0.30,103,3.08,0.31,7.7426,0.58,0.7,2
1809,0.18,104,3.09,0.31,7.7152,0.58,0.7,2
1810,0.32,104,3.09,0.31,7.6681,0.58,0.7,2
1811,0.31,104,3.09,0.31,7.6423,0.58,0.7,2
1812,0.33,104,3.09,0.31,7.6162,0.44,0.0,2
1813,0.31,104,3.09,0.31,7.5893,0.44,0.0,2
1814,0.32,104,3.09,0.31,7.5596,0.44,0.0,2
1815,0.33,104,3.09,0.31,7.5293,0.44,0.0,2
1816,0.33,104,3.13,0.31,7.5002,0.44,0.0,2
1817,0.31,104,3.13,0.31,7.4721,0.44,0.0,2
1818,0.31,104,3.13,0.31,7.4446,0.44,0.0,2
1819,0.30,104,3.13,0.31,7.4172,0.44,0.0,2
1820,0.31,104,3.13,0.31,7.4117,0.44,0.0,2
1821,0.32,104,3.20,0.31,7.3847,0.44,0.0,2
1822,0.29,104,3.20,0.31,7.3579,0.44,0.0,2
1823,0.30,104,3.20,0.31,7.3304,0.44,0.0,2
1824,0.30,104,3.20,0.31,7.3031,0.44,0.0,2
1825,0.31,104,3.20,0.31,7.2757,0.44,0.0,2
1826,0.31,104,3.20,0.31,7.2488,0.44,0.0,2
1827,0.31,104,3.20,0.31,7.2434,0.44,0.0,2
1828,0.30,104,3.20,0.31,7.2165,0.44,0.0,2
1829,0.30,104,3.20,0.31,7.1903,0.44,0.0,2
1830,0.30,104,3.20,0.31,7.1648,0.62,0.0,2
1831,0.30,104,3.20,0.31,7.1594,0.62,0.0,2
1832,0.31,104,3.20,0.31,7.1345,0.62,0.0,2
1833,0.33,104,3.20,0.31,7.1100,0.62,0.0,2
1834,0.31,104,3.20,0.31,7.0855,0.62,0.0,2
1835,0.33,104,3.20,0.31,7.0614,0.62,0.0,2
1836,0.34,104,3.20,0.31,7.0374,0.62,0.0,2
1837,0.33,104,3.20,0.31,7.0319,0.62,0.0,2
1838,0.34,104,3.20,0.31,7.0265,0.62,0.0,2
1839,0.32,104,3.20,0.31,7.0028,0.62,0.0,2
1840,0.33,104,3.20,0.31,6.9792,0.62,0.0,2
1841,0.33,104,3.20,0.31,6.9554,0.62,0.0,2
1842,0.33,104,3.20,0.31,6.9312,0.62,0.0,2
1843,0.34,104,3.20,0.31,6.9065,0.62,0.0,2
1844,0.33,104,3.25,0.31,6.8817,0.62,0.0,2
1845,0.33,104,3.25,0.31,6.8559,0.62,0.0,2
1846,0.34,104,3.25,0.31,6.8289,0.62,0.0,2
1847,0.34,104,3.25,0.31,6.7787,0.93,0.0,2
1848,0.33,104,3.25,0.31,6.7505,0.93,0.0,2
1849,0.29,104,3.25,0.31,6.7222,0.93,0.0,2
1850,0.32,104,3.25,0.31,6.6940,0.93,0.0,2
1851,0.32,104,3.25,0.31,6.6657,0.93,0.0,2
1852,0.32,104,3.25,0.31,6.6372,0.93,0.0,2
1853,0.34,104,3.25,0.31,6.6091,0.93,0.0,2
1854,0.35,104,3.33,0.31,6.5821,0.93,0.0,2
1855,0.36,104,3.33,0.31,6.5323,0.93,0.0,2
1856,0.38,104,3.33,0.31,6.4803,0.93,0.0,2
1857,0.36,104,3.33,0.31,6.4478,0.93,0.0,2
1858,0.35,104,3.33,0.31,6.3799,0.93,0.0,2
1859,0.36,104,3.33,0.31,6.3427,0.93,0.0,2
1860,0.40,104,3.33,0.31,6.3014,0.93,0.0,2
1861,0.38,104,3.33,0.31,6.2537,0.00,0.0,2
1862,0.37,104,3.33,0.31,6.2025,0.00,0.0,2
1863,0.37,104,3.33,0.31,6.1502,0.00,0.0,2
1864,0.38,104,3.33,0.31,6.1021,0.00,0.0,2
1865,0.39,104,3.33,0.31,6.0521,0.00,0.0,2
1866,0.33,104,3.33,0.31,6.0016,0.00,0.0,2
1867,0.33,104,3.33,0.31,5.9444,0.00,0.0,2
1868,0.33,104,3.33,0.31,5.8877,0.00,0.0,2
1869,0.32,104,3.33,0.31,5.8857,0.00,0.0,2
1870,0.30,104,3.33,0.31,5.8250,0.00,0.0,2
1871,0.31,104,3.33,0.31,5.8204,0.00,0.0,2
1872,0.28,104,3.33,0.31,5.7549,0.00,0.0,2
1873,0.31,104,3.33,0.31,5.7509,0.00,0.0,2
1874,0.29,104,3.33,0.31,5.7422,0.69,0.0,2
1875,0.28,104,3.42,0.31,5.7194,0.69,0.0,2
1876,0.30,104,3.42,0.27,5.6279,0.69,0.0,2
1877,0.31,104,3.42,0.27,5.5802,0.69,0.0,2
1878,0.32,104,3.42,0.27,5.5219,0.69,0.0,2
1879,0.32,104,3.42,0.27,5.5178,0.69,0.0,2
1880,0.34,104,3.42,0.27,5.4539,0.69,0.0,2
1881,0.31,104,3.42,0.27,5.3848,0.69,0.0,2
1882,0.30,104,3.42,0.27,5.3138,0.69,0.0,2
1883,0.34,104,3.42,0.27,5.2407,0.69,0.0,2
1884,0.34,104,3.42,0.27,5.1736,0.69,0.0,2
1885,0.33,104,3.42,0.27,5.1060,0.69,0.0,2
1886,0.34,104,3.42,0.27,4.9688,0.69,0.0,2
1887,0.35,104,3.42,0.27,4.9648,0.69,0.0,2
1888,0.32,104,3.42,0.27,4.8827,0.72,0.7,2
1889,0.31,104,3.42,0.27,4.7956,0.72,0.7,2
1890,0.31,104,3.42,0.15,4.7077,0.72,0.7,2
1891,0.30,104,3.42,0.15,4.6068,0.72,0.7,2
1892,0.31,104,3.42,0.14,4.4997,0.72,0.7,2
1893,0.29,104,3.42,0.14,4.3847,0.72,0.7,2
1894,0.28,104,3.42,0.14,4.2600,0.72,0.7,2
1895,0.30,104,3.42,0.14,4.1295,0.72,0.7,2
1896,0.28,104,3.42,0.14,3.9978,0.72,0.7,2
1897,0.28,104,3.42,0.14,3.8598,0.72,0.7,2
1898,0.29,104,3.50,0.14,3.5874,0.72,0.7,2
1899,0.30,104,3.50,0.14,3.4685,0.72,0.7,2
1900,0.30,104,3.50,0.14,3.3257,0.72,0.7,2
1901,0.29,104,3.50,0.14,3.2878,0.72,0.7,2
1902,0.30,104,3.50,0.14,3.2672,0.72,0.7,2
1903,0.33,104,3.50,0.14,3.2635,0.72,0.7,2
1904,0.36,104,3.50,0.14,3.2617,0.72,0.7,2
1905,0.36,104,3.50,0.14,3.2585,0.72,0.7,2
1906,0.36,104,3.55,0.14,3.2528,0.72,0.7,2
1907,0.34,104,3.55,0.14,3.2463,0.72,0.7,2
1908,0.36,104,3.55,0.14,3.2420,0.72,0.7,2
1909,0.37,104,3.65,0.14,3.2395,0.72,0.7,2
1910,0.36,104,3.65,0.14,3.2387,0.72,0.7,2
1911,0.34,104,3.65,0.14,3.2388,0.72,0.7,2
1912,0.36,104,3.65,0.14,3.2413,0.72,0.7,2
1913,0.36,104,3.65,0.14,3.2449,0.72,0.7,2
1914,0.34,104,3.65,0.14,3.2470,0.72,0.7,2
1915,0.36,104,3.65,0.14,3.2499,0.72,0.7,2
1916,0.18,105,4.11,0.14,3.2550,0.72,0.7,2
1917,0.16,105,4.11,0.14,3.2681,0.72,0.7,2
1918,0.15,105,4.11,0.14,3.2802,0.72,0.7,2
1919,0.08,105,4.11,0.14,3.2904,0.72,0.7,2
1920,0.41,105,4.11,0.27,3.3050,0.72,0.7,2
1921,-,105,0.00,0.00,0.0000,0.72,0.7,2
1922,0.12,106,4.05,0.27,3.4524,0.72,0.7,2
1923,0.24,106,4.05,0.27,3.5370,0.72,0.7,2
1924,0.29,106,4.05,0.27,3.6189,0.72,0.7,2
1925,0.29,106,4.05,0.27,3.6917,0.72,0.7,2
1926,0.33,106,4.05,0.27,3.7631,0.72,0.7,2
1927,0.29,106,4.05,0.27,3.8282,0.72,0.7,2
1928,0.28,106,4.05,0.27,3.8956,0.72,0.7,2
1929,0.31,106,4.15,0.27,3.9538,0.72,0.7,2
1930,0.06,107,4.08,0.27,4.0035,0.72,0.7,2
1931,0.09,107,4.08,0.27,4.0592,0.72,0.7,2
1932,0.23,107,4.08,0.27,4.1096,0.72,0.7,2
1933,0.28,107,4.08,0.27,4.1660,0.72,0.7,2
1934,0.30,107,4.08,0.27,4.2167,0.72,0.7,2
1935,0.33,107,4.08,0.27,4.2654,0.72,0.7,2
1936,0.27,107,4.08,0.27,4.3096,0.72,0.7,2
1937,0.28,107,4.08,0.27,4.3508,0.72,0.7,2
1938,0.28,107,4.08,0.27,4.3971,0.72,0.7,2
1939,0.29,107,4.08,0.27,4.4346,0.72,0.7,2
1940,0.28,107,4.08,0.27,4.4718,0.47,1.9,2
1941,0.26,107,4.08,0.27,4.5074,0.47,1.9,2
1942,0.27,107,4.08,0.27,4.5417,0.47,1.9,2
1943,0.25,107,4.08,0.27,4.5767,0.47,1.9,2
1944,0.28,107,4.08,0.27,4.6112,0.47,1.9,2
1945,0.33,107,4.08,0.27,4.6351,0.47,1.9,2
1946,0.34,107,4.08,0.27,4.6679,0.47,1.9,2
1947,0.42,107,4.08,0.27,4.7001,0.47,1.9,2
1948,0.44,107,4.08,0.27,4.7242,0.47,1.9,2
1949,0.44,107,4.08,0.27,4.7555,0.47,1.9,2
1950,0.46,107,4.08,0.27,4.7856,0.47,1.9,2
1951,0.46,107,4.15,0.27,4.8063,0.47,1.9,2
1952,0.48,107,4.15,0.27,4.8350,0.47,1.9,2
1953,0.47,107,4.15,0.27,4.8670,0.47,1.9,2
1954,0.43,107,4.15,0.27,4.8967,0.47,1.9,2
1955,0.45,107,4.15,0.27,4.9238,0.65,1.5,3
1956,0.43,107,4.15,0.27,4.9501,0.65,1.5,3
1957,0.41,107,4.15,0.27,4.9748,0.65,1.5,3
1958,0.41,107,4.15,0.27,5.0030,0.65,1.5,3
1959,0.41,107,4.15,0.27,5.0226,0.65,1.5,3
1960,0.43,107,4.15,0.27,5.0385,0.65,1.5,3
1961,0.32,107,4.15,0.27,5.0724,0.65,1.5,3
1962,0.34,107,4.15,0.27,5.1200,0.65,1.5,3
1963,0.46,107,4.15,0.27,5.1746,0.65,1.5,3
1964,0.39,107,4.15,0.27,5.2298,0.65,1.5,3
1965,0.42,107,4.15,0.27,5.2860,0.65,1.5,3
1966,0.46,107,4.15,0.27,5.3429,0.65,1.5,3
1967,0.48,107,4.15,0.27,5.3980,0.65,1.5,3
1968,0.53,107,4.15,0.27,5.4587,0.36,0.0,2
1969,0.54,107,4.15,0.27,5.5239,0.36,0.0,2
1970,0.48,107,4.15,0.27,5.5854,0.36,0.0,2
1971,0.18,108,4.04,0.27,5.6426,0.36,0.0,2
1972,0.26,108,4.04,0.27,5.7001,0.36,0.0,2
1973,0.39,108,4.04,0.27,5.7571,0.36,0.0,2
1974,0.42,108,4.04,0.27,5.8115,0.36,0.0,2
1975,0.47,108,4.04,0.27,5.8627,0.36,0.0,2
1976,0.44,108,4.04,0.27,5.9082,0.36,0.0,2
1977,0.42,108,4.04,0.27,5.9473,0.36,0.0,2
1978,0.39,108,4.04,0.27,5.9835,0.36,0.0,2
1979,0.22,108,4.04,0.27,6.0118,0.36,0.0,2
1980,0.24,108,4.04,0.27,6.0503,0.36,0.0,2
1981,0.24,108,4.04,0.27,6.0732,0.36,0.0,2
1982,0.24,108,4.04,0.27,6.1010,0.36,0.0,2
1983,0.19,109,3.96,0.27,6.1464,0.36,0.0,2
1984,0.33,109,3.96,0.27,6.1991,0.36,0.0,2
1985,0.23,109,3.96,0.27,6.2620,0.36,0.0,2
1986,0.42,109,3.96,0.27,6.3382,0.36,0.0,2
1987,0.26,109,3.96,0.29,6.4197,0.00,0.0,2
1988,0.52,109,3.96,0.29,6.5307,0.00,0.0,2
1989,0.51,109,3.96,0.29,6.6415,0.00,0.0,2
1990,0.43,109,3.96,0.29,6.7480,0.00,0.0,2
1991,0.50,109,3.96,0.29,6.8478,0.00,0.0,2
1992,0.48,109,3.96,0.29,6.9405,0.00,0.0,2
1993,0.44,109,3.96,0.29,7.0266,0.00,0.0,2
1994,0.49,109,3.96,0.29,7.1106,0.00,0.0,2
1995,0.41,109,3.96,0.29,7.1928,0.00,0.0,2
1996,0.44,109,3.96,0.29,7.2722,0.00,0.0,2
1997,0.32,109,3.96,0.29,7.3357,0.00,0.0,2
1998,0.35,109,3.96,0.29,7.3710,0.00,0.0,2
1999,-,109,0.00,0.00,0.0000,0.00,0.0,0
2000,0.45,109,3.96,0.29,7.3673,0.00,0.0,2
2001,0.43,109,3.96,0.29,7.3780,0.00,0.0,2
2002,0.47,109,3.96,0.29,7.3926,0.00,0.0,2
2003,0.35,109,3.96,0.29,7.4022,0.00,0.0,2
2004,0.36,109,4.05,0.29,7.4151,0.00,0.0,2
2005,0.39,109,4.05,0.29,7.4301,0.00,0.0,2
2006,0.42,109,4.05,0.29,7.4482,0.00,0.0,2
2007,0.41,109,4.05,0.29,7.4688,0.00,0.0,2
2008,0.42,109,4.05,0.29,7.4852,0.00,0.0,2
2009,0.38,109,4.05,0.29,7.5075,0.67,2.2,2
2010,0.39,109,4.05,0.29,7.5301,0.67,2.2,2
2011,0.39,109,4.05,0.29,7.5583,0.67,2.2,2
2012,0.40,109,4.05,0.29,7.5799,0.67,2.2,2
2013,0.42,109,4.05,0.29,7.6133,0.67,2.2,2
2014,0.42,109,4.10,0.29,7.6366,0.67,2.2,2
2015,0.39,109,4.15,0.29,7.6577,0.67,2.2,2
2016,0.45,109,4.15,0.29,7.6824,0.67,2.2,2
2017,0.45,109,4.15,0.29,7.7032,0.67,2.2,2
2018,0.41,109,4.15,0.29,7.7245,0.67,2.2,2
2019,0.46,109,4.24,0.29,7.7450,0.67,2.2,2
2020,0.48,109,4.24,0.29,7.7649,0.67,2.2,2
2021,0.45,109,4.24,0.29,7.7919,0.61,2.2,2
2022,0.41,109,4.24,0.29,7.8067,0.61,2.2,2
2023,0.43,109,4.24,0.29,7.8256,0.61,2.2,2
2024,0.43,109,4.24,0.29,7.8447,0.61,2.2,2
2025,0.43,109,4.24,0.29,7.8640,0.61,2.2,2
2026,0.41,109,4.24,0.29,7.8832,0.61,2.2,2
2027,0.42,109,4.24,0.29,7.9024,0.61,2.2,2
2028,0.41,109,4.32,0.29,7.9215,0.61,2.2,2
2029,0.47,109,4.32,0.29,7.9419,0.61,2.2,2
2030,0.46,109,4.32,0.29,7.9626,0.61,2.2,2
2031,0.47,109,4.32,0.29,7.9832,0.61,2.2,2
2032,0.47,109,4.32,0.29,8.0096,0.61,2.2,2
2033,0.52,109,4.32,0.29,8.0305,0.61,2.2,2
